generation,rank_1,rank_2,swapAccepted
4292000,1,3,1
4293000,1,2,1
4294000,1,4,1
4295000,2,4,1
4296000,1,2,1
4297000,3,4,1
4298000,1,4,1
4299000,2,4,0
4300000,3,4,1
4301000,1,3,1
4302000,1,3,1
4303000,3,4,1
4304000,1,2,1
4305000,1,2,1
4306000,2,3,1
4307000,2,4,0
4308000,2,4,1
4309000,2,3,1
4310000,3,4,1
4311000,1,3,1
4312000,2,3,1
4313000,3,4,1
4314000,2,3,1
4315000,2,4,1
4316000,1,3,1
4317000,2,3,1
4318000,1,2,1
4319000,2,4,0
4320000,2,3,1
4321000,1,2,1
4322000,1,3,1
4323000,2,4,1
4324000,3,4,0
4325000,1,2,1
4326000,3,4,1
4327000,2,4,1
4328000,1,2,1
4329000,1,3,1
4330000,1,2,0
4331000,2,3,1
4332000,1,4,1
4333000,3,4,1
4334000,1,2,1
4335000,1,3,1
4336000,1,4,1
4337000,2,3,1
4338000,3,4,1
4339000,1,2,1
4340000,2,4,1
4341000,1,4,0
4342000,2,3,1
4343000,1,3,1
4344000,1,3,1
4345000,2,4,1
4346000,1,4,0
4347000,2,4,1
4348000,3,4,1
4349000,2,4,1
4350000,1,4,0
4351000,2,4,0
4352000,2,4,0
4353000,2,3,1
4354000,3,4,0
4355000,2,3,1
4356000,2,4,1
4357000,1,4,1
4358000,1,4,1
4359000,1,2,1
4360000,1,4,1
4361000,1,4,0
4362000,2,4,1
4363000,3,4,1
4364000,1,4,1
4365000,1,2,1
4366000,1,3,1
4367000,1,4,1
4368000,1,3,0
4369000,1,2,1
4370000,1,4,1
4371000,3,4,1
4372000,3,4,1
4373000,2,4,0
4374000,3,4,1
4375000,1,4,0
4376000,1,4,0
4377000,3,4,1
4378000,2,4,1
4379000,1,4,1
4380000,2,3,1
4381000,1,3,1
4382000,3,4,1
4383000,1,3,1
4384000,1,3,1
4385000,2,3,1
4386000,1,3,1
4387000,1,4,1
4388000,3,4,1
4389000,1,4,1
4390000,1,2,1
4391000,2,4,1
4392000,1,2,0
4393000,1,3,1
4394000,1,4,1
4395000,2,3,1
4396000,2,4,1
4397000,1,4,1
4398000,3,4,1
4399000,1,3,1
4400000,3,4,1
4401000,1,2,1
4402000,2,4,1
4403000,2,4,1
4404000,1,2,1
4405000,1,2,1
4406000,2,3,1
4407000,1,2,1
4408000,2,4,1
4409000,1,4,1
4410000,3,4,1
4411000,1,3,1
4412000,1,4,1
4413000,1,3,1
4414000,2,3,1
4415000,3,4,1
4416000,3,4,0
4417000,3,4,1
4418000,3,4,1
4419000,2,4,1
4420000,2,4,1
4421000,1,3,1
4422000,1,4,1
4423000,2,4,1
4424000,1,2,1
4425000,1,2,1
4426000,3,4,1
4427000,1,3,1
4428000,3,4,1
4429000,3,4,1
4430000,2,3,0
4431000,1,4,1
4432000,2,4,0
4433000,1,4,1
4434000,1,2,1
4435000,1,2,1
4436000,2,3,1
4437000,1,2,1
4438000,2,3,1
4439000,2,3,1
4440000,3,4,0
4441000,1,4,0
4442000,1,2,1
4443000,3,4,1
4444000,2,4,1
4445000,1,2,1
4446000,3,4,1
4447000,3,4,1
4448000,1,4,1
4449000,2,4,1
4450000,2,3,1
4451000,3,4,1
4452000,1,3,1
4453000,1,3,1
4454000,1,4,1
4455000,3,4,1
4456000,1,4,1
4457000,1,3,1
4458000,3,4,1
4459000,1,3,1
4460000,1,2,1
4461000,1,4,0
4462000,1,3,0
4463000,1,3,1
4464000,1,2,1
4465000,3,4,1
4466000,1,2,1
4467000,2,4,0
4468000,1,4,1
4469000,2,3,1
4470000,2,4,1
4471000,1,3,1
4472000,1,3,1
4473000,2,4,1
4474000,1,4,1
4475000,2,3,1
4476000,1,2,1
4477000,1,3,1
4478000,2,4,1
4479000,2,4,1
4480000,2,4,1
4481000,1,4,1
4482000,2,4,1
4483000,2,4,1
4484000,1,3,1
4485000,1,4,1
4486000,3,4,1
4487000,2,3,1
4488000,2,4,1
4489000,1,2,1
4490000,1,4,1
4491000,2,3,1
4492000,1,4,1
4493000,1,3,0
4494000,1,2,1
4495000,1,3,1
4496000,1,4,1
4497000,3,4,1
4498000,3,4,1
4499000,2,4,0
4500000,2,4,0
4501000,2,3,1
4502000,3,4,1
4503000,2,4,1
4504000,2,3,1
4505000,3,4,1
4506000,2,4,1
4507000,2,3,1
4508000,1,4,1
4509000,1,3,1
4510000,2,4,1
4511000,2,4,0
4512000,1,3,1
4513000,2,4,1
4514000,1,3,1
4515000,1,3,1
4516000,1,2,1
4517000,1,3,1
4518000,1,4,1
4519000,3,4,1
4520000,2,3,1
4521000,1,2,1
4522000,2,3,1
4523000,3,4,1
4524000,1,3,1
4525000,1,2,1
4526000,2,4,1
4527000,2,3,1
4528000,1,3,1
4529000,2,3,1
4530000,2,4,1
4531000,1,4,1
4532000,1,4,1
4533000,2,3,1
4534000,3,4,1
4535000,1,2,1
4536000,2,3,1
4537000,1,3,1
4538000,1,3,1
4539000,3,4,0
4540000,1,4,0
4541000,2,4,1
4542000,1,4,1
4543000,2,4,1
4544000,2,4,1
4545000,3,4,1
4546000,1,2,1
4547000,2,4,1
4548000,1,2,1
4549000,2,3,1
4550000,2,4,1
4551000,1,3,1
4552000,1,2,1
4553000,2,3,1
4554000,3,4,1
4555000,1,3,1
4556000,2,4,0
4557000,1,2,1
4558000,2,3,1
4559000,3,4,0
4560000,2,4,1
4561000,1,4,1
4562000,2,3,1
4563000,2,4,1
4564000,1,3,1
4565000,3,4,1
4566000,1,2,1
4567000,1,3,1
4568000,2,3,1
4569000,2,4,1
4570000,2,3,1
4571000,3,4,1
4572000,1,3,1
4573000,1,4,1
4574000,2,3,1
4575000,2,4,1
4576000,1,2,1
4577000,2,4,1
4578000,2,3,1
4579000,1,3,1
4580000,1,3,1
4581000,2,4,1
4582000,3,4,1
4583000,2,4,1
4584000,1,4,1
4585000,2,4,1
4586000,1,3,1
4587000,3,4,0
4588000,3,4,1
4589000,1,3,1
4590000,1,2,1
4591000,2,4,1
4592000,2,3,1
4593000,2,4,1
4594000,1,3,1
4595000,2,4,1
4596000,3,4,1
4597000,2,4,1
4598000,1,3,1
4599000,2,3,1
4600000,1,4,1
4601000,3,4,1
4602000,1,3,0
4603000,1,4,1
4604000,3,4,1
4605000,3,4,1
4606000,1,3,0
4607000,1,4,1
4608000,1,3,1
4609000,2,3,1
4610000,3,4,1
4611000,1,3,1
4612000,2,4,1
4613000,2,3,0
4614000,1,2,1
4615000,2,3,0
4616000,2,3,1
4617000,1,3,1
4618000,1,4,1
4619000,2,4,1
4620000,1,3,1
4621000,2,3,1
4622000,1,4,0
4623000,2,4,0
4624000,2,4,0
4625000,2,3,1
4626000,1,2,1
4627000,1,2,1
4628000,1,3,1
4629000,2,4,0
4630000,1,4,1
4631000,2,3,1
4632000,3,4,1
4633000,1,3,1
4634000,1,2,1
4635000,1,3,1
4636000,3,4,1
4637000,3,4,1
4638000,2,4,1
4639000,2,3,1
4640000,2,4,1
4641000,2,4,1
4642000,2,4,1
4643000,1,2,1
4644000,2,3,1
4645000,3,4,1
4646000,2,4,1
4647000,3,4,1
4648000,2,4,1
4649000,1,2,1
4650000,2,3,1
4651000,2,4,1
4652000,3,4,1
4653000,1,3,1
4654000,1,3,1
4655000,1,2,1
4656000,1,2,1
4657000,1,3,1
4658000,1,3,1
4659000,1,3,1
4660000,2,3,1
4661000,1,3,1
4662000,2,4,1
4663000,1,2,1
4664000,2,3,1
4665000,2,4,1
4666000,2,4,1
4667000,3,4,1
4668000,3,4,0
4669000,1,4,0
4670000,3,4,1
4671000,2,4,1
4672000,3,4,1
4673000,2,4,1
4674000,3,4,1
4675000,1,3,1
4676000,2,3,1
4677000,1,2,1
4678000,1,3,0
4679000,1,4,1
4680000,1,2,1
4681000,1,4,1
4682000,1,2,1
4683000,2,3,1
4684000,3,4,1
4685000,3,4,1
4686000,2,3,1
4687000,3,4,1
4688000,1,3,1
4689000,3,4,1
4690000,2,4,1
4691000,2,3,0
4692000,1,2,1
4693000,3,4,1
4694000,2,4,0
4695000,2,4,0
4696000,1,4,1
4697000,2,3,1
4698000,3,4,1
4699000,3,4,1
4700000,2,4,1
4701000,2,3,1
4702000,3,4,1
4703000,2,4,1
4704000,1,4,1
4705000,1,4,1
4706000,2,4,1
4707000,1,3,1
4708000,2,3,1
4709000,2,4,1
4710000,2,3,1
4711000,1,4,1
4712000,1,2,1
4713000,3,4,1
4714000,1,2,1
4715000,1,3,1
4716000,3,4,1
4717000,2,4,0
4718000,3,4,0
4719000,1,2,1
4720000,1,3,0
4721000,2,3,1
4722000,1,4,0
4723000,2,4,1
4724000,1,3,0
4725000,1,3,1
4726000,2,3,1
4727000,1,3,1
4728000,2,4,1
4729000,1,4,1
4730000,1,2,1
4731000,2,3,1
4732000,3,4,0
4733000,1,4,0
4734000,3,4,1
4735000,2,3,1
4736000,1,3,1
4737000,2,3,1
4738000,3,4,1
4739000,1,2,1
4740000,2,3,1
4741000,2,4,1
4742000,1,2,0
4743000,3,4,1
4744000,1,2,0
4745000,1,2,1
4746000,1,4,1
4747000,3,4,1
4748000,2,3,1
4749000,3,4,0
4750000,2,3,1
4751000,1,2,1
4752000,1,3,1
4753000,3,4,1
4754000,2,4,1
4755000,3,4,1
4756000,2,4,1
4757000,1,2,1
4758000,1,3,1
4759000,2,3,1
4760000,2,4,1
4761000,1,3,1
4762000,2,3,1
4763000,1,4,1
4764000,1,2,1
4765000,1,2,1
4766000,3,4,1
4767000,2,3,1
4768000,1,2,1
4769000,2,3,1
4770000,1,4,1
4771000,1,3,1
4772000,1,2,0
4773000,3,4,0
4774000,3,4,1
4775000,3,4,1
4776000,2,4,0
4777000,3,4,1
4778000,1,2,1
4779000,2,3,1
4780000,1,2,1
4781000,1,4,1
4782000,1,4,1
4783000,1,3,1
4784000,1,2,1
4785000,2,4,1
4786000,1,3,1
4787000,1,2,1
4788000,1,4,0
4789000,1,2,1
4790000,3,4,1
4791000,1,3,1
4792000,1,2,1
4793000,2,4,1
4794000,2,4,1
4795000,2,3,0
4796000,1,3,1
4797000,2,3,1
4798000,1,2,1
4799000,1,4,0
4800000,2,3,1
4801000,1,4,0
4802000,1,3,0
4803000,2,3,1
4804000,1,3,1
4805000,1,2,1
4806000,2,4,1
4807000,3,4,1
4808000,1,3,1
4809000,3,4,1
4810000,2,4,1
4811000,2,3,1
4812000,2,4,1
4813000,2,4,1
4814000,1,2,1
4815000,2,4,1
4816000,1,4,0
4817000,3,4,1
4818000,3,4,1
4819000,1,2,0
4820000,2,3,1
4821000,2,3,1
4822000,1,3,1
4823000,2,4,1
4824000,2,4,1
4825000,2,3,1
4826000,1,4,1
4827000,3,4,1
4828000,2,4,0
4829000,1,2,1
4830000,1,4,1
4831000,1,4,1
4832000,2,3,1
4833000,3,4,1
4834000,1,4,1
4835000,1,4,1
4836000,2,4,1
4837000,1,4,1
4838000,1,4,1
4839000,2,4,0
4840000,2,3,1
4841000,1,2,1
4842000,1,2,1
4843000,1,3,0
4844000,1,3,1
4845000,1,2,1
4846000,1,3,1
4847000,3,4,1
4848000,1,2,1
4849000,2,4,1
4850000,1,4,1
4851000,1,3,1
4852000,2,4,1
4853000,1,2,1
4854000,3,4,1
4855000,1,2,1
4856000,1,3,1
4857000,1,2,1
4858000,3,4,1
4859000,1,3,1
4860000,1,4,0
4861000,1,4,1
4862000,1,2,1
4863000,3,4,1
4864000,3,4,1
4865000,2,3,1
4866000,1,4,0
4867000,3,4,1
4868000,2,3,1
4869000,3,4,1
4870000,2,3,1
4871000,3,4,1
4872000,1,2,1
4873000,1,4,1
4874000,2,4,1
4875000,1,2,1
4876000,1,4,1
4877000,2,4,1
4878000,2,3,1
4879000,1,4,0
4880000,2,3,1
4881000,1,2,1
4882000,2,3,1
4883000,2,4,1
4884000,1,3,1
4885000,3,4,1
4886000,1,2,1
4887000,3,4,1
4888000,3,4,1
4889000,1,4,0
4890000,1,3,1
4891000,2,3,1
4892000,1,2,1
4893000,1,3,0
4894000,2,3,1
4895000,1,2,1
4896000,1,3,1
4897000,1,3,1
4898000,1,2,1
4899000,2,3,1
4900000,3,4,1
4901000,2,4,1
4902000,1,4,0
4903000,2,3,1
4904000,1,4,0
4905000,2,3,1
4906000,1,2,1
4907000,1,3,0
4908000,2,3,1
4909000,1,2,1
4910000,1,3,1
4911000,2,4,1
4912000,2,4,1
4913000,1,4,0
4914000,1,4,0
4915000,1,4,0
4916000,1,2,1
4917000,1,2,1
4918000,1,4,0
4919000,3,4,1
4920000,1,3,0
4921000,1,4,1
4922000,1,2,1
4923000,3,4,1
4924000,2,3,1
4925000,2,4,1
4926000,1,2,1
4927000,2,4,1
4928000,1,2,1
4929000,3,4,1
4930000,2,3,1
4931000,2,3,1
4932000,3,4,1
4933000,1,2,1
4934000,1,3,1
4935000,2,4,1
4936000,2,3,1
4937000,1,4,1
4938000,3,4,1
4939000,3,4,1
4940000,1,2,1
4941000,1,2,1
4942000,1,4,1
4943000,3,4,1
4944000,1,2,0
4945000,1,2,1
4946000,2,3,1
4947000,2,3,1
4948000,1,4,0
4949000,2,4,0
4950000,2,3,1
4951000,3,4,1
4952000,1,2,1
4953000,1,4,1
4954000,2,3,1
4955000,1,4,1
4956000,3,4,1
4957000,3,4,1
4958000,1,2,1
4959000,1,3,1
4960000,1,3,1
4961000,2,3,1
4962000,3,4,1
4963000,1,4,1
4964000,1,4,0
4965000,1,2,1
4966000,1,3,1
4967000,1,3,1
4968000,1,4,0
4969000,3,4,1
4970000,3,4,1
4971000,2,4,0
4972000,3,4,1
4973000,3,4,1
4974000,1,4,1
4975000,2,3,1
4976000,3,4,1
4977000,1,3,0
4978000,1,3,1
4979000,2,4,1
4980000,2,4,1
4981000,1,3,0
4982000,1,2,1
4983000,1,4,1
4984000,2,3,1
4985000,2,3,1
4986000,1,3,1
4987000,1,4,1
4988000,1,3,1
4989000,2,3,1
4990000,2,4,1
4991000,3,4,1
4992000,3,4,1
4993000,2,4,1
4994000,1,2,1
4995000,1,4,1
4996000,1,2,1
4997000,3,4,1
4998000,3,4,1
4999000,3,4,1
5000000,2,4,1
